"indic_de","unit","geo","time","values"
"OLDDEP1","PC","FRM0",2017,37.2
"OLDDEP2","PC","FRM0",2017,58.7
"PC_FM","PC","FRM0",2017,106.4
"PC_Y60_MAX","PC","FRM0",2017,29.5
"PC_Y65_MAX","PC","FRM0",2017,23
"OLDDEP1","PC","FRM0",2018,37.8
"OLDDEP2","PC","FRM0",2018,59.5
"PC_FM","PC","FRM0",2018,106.5
"PC_Y60_MAX","PC","FRM0",2018,29.7
"PC_Y65_MAX","PC","FRM0",2018,23.3
"OLDDEP1","PC","FRY",2017,19.3
"OLDDEP2","PC","FRY",2017,34.6
"PC_FM","PC","FRY",2017,110.6
"PC_Y60_MAX","PC","FRY",2017,17.3
"PC_Y65_MAX","PC","FRY",2017,12.1
"OLDDEP1","PC","FRY",2018,20
"OLDDEP2","PC","FRY",2018,35.9
"PC_FM","PC","FRY",2018,110.8
"PC_Y60_MAX","PC","FRY",2018,17.8
"PC_Y65_MAX","PC","FRY",2018,12.5
"OLDDEP1","PC","FRY1",2017,28.3
"OLDDEP2","PC","FRY1",2017,49.1
"PC_FM","PC","FRY1",2017,116.9
"PC_Y60_MAX","PC","FRY1",2017,24.4
"PC_Y65_MAX","PC","FRY1",2017,17.8
"OLDDEP1","PC","FRY1",2018,29.6
"OLDDEP2","PC","FRY1",2018,51.4
"PC_FM","PC","FRY1",2018,117.3
"PC_Y60_MAX","PC","FRY1",2018,25.2
"PC_Y65_MAX","PC","FRY1",2018,18.5
"OLDDEP1","PC","FRY2",2017,31.2
"OLDDEP2","PC","FRY2",2017,53.6
"PC_FM","PC","FRY2",2017,117.2
"PC_Y60_MAX","PC","FRY2",2017,26.7
"PC_Y65_MAX","PC","FRY2",2017,19.8
"OLDDEP1","PC","FRY2",2018,32.7
"OLDDEP2","PC","FRY2",2018,56.2
"PC_FM","PC","FRY2",2018,117.4
"PC_Y60_MAX","PC","FRY2",2018,27.7
"PC_Y65_MAX","PC","FRY2",2018,20.5
"OLDDEP1","PC","FRY3",2017,8.3
"OLDDEP2","PC","FRY3",2017,16.7
"PC_FM","PC","FRY3",2017,101.5
"PC_Y60_MAX","PC","FRY3",2017,8.3
"PC_Y65_MAX","PC","FRY3",2017,5.1
"OLDDEP1","PC","FRY3",2018,8.6
"OLDDEP2","PC","FRY3",2018,17.2
"PC_FM","PC","FRY3",2018,101.5
"PC_Y60_MAX","PC","FRY3",2018,8.5
"PC_Y65_MAX","PC","FRY3",2018,5.3
"OLDDEP1","PC","FRY4",2017,16.8
"OLDDEP2","PC","FRY4",2017,31.2
"PC_FM","PC","FRY4",2017,108.1
"PC_Y60_MAX","PC","FRY4",2017,16.3
"PC_Y65_MAX","PC","FRY4",2017,11
"OLDDEP1","PC","FRY4",2018,17.7
"OLDDEP2","PC","FRY4",2018,32.7
"PC_FM","PC","FRY4",2018,108.4
"PC_Y60_MAX","PC","FRY4",2018,17
"PC_Y65_MAX","PC","FRY4",2018,11.5
"OLDDEP1","PC","FRY5",2017,5
"OLDDEP2","PC","FRY5",2017,10.3
"PC_FM","PC","FRY5",2017,109.8
"PC_Y60_MAX","PC","FRY5",2017,4.3
"PC_Y65_MAX","PC","FRY5",2017,2.7
"OLDDEP1","PC","FRY5",2018,5
"OLDDEP2","PC","FRY5",2018,10.3
"PC_FM","PC","FRY5",2018,109.8
"PC_Y60_MAX","PC","FRY5",2018,4.3
"PC_Y65_MAX","PC","FRY5",2018,2.7
"OLDDEP1","PC","HR",2017,29.8
"OLDDEP2","PC","HR",2017,50.3
"PC_FM","PC","HR",2017,107.2
"PC_Y60_MAX","PC","HR",2017,26.8
"PC_Y65_MAX","PC","HR",2017,19.6
"OLDDEP1","PC","HR",2018,30.7
"OLDDEP2","PC","HR",2018,51.7
"PC_FM","PC","HR",2018,107.2
"PC_Y60_MAX","PC","HR",2018,27.4
"PC_Y65_MAX","PC","HR",2018,20.1
"OLDDEP1","PC","HR0",2017,29.8
"OLDDEP2","PC","HR0",2017,50.3
"PC_FM","PC","HR0",2017,107.2
"PC_Y60_MAX","PC","HR0",2017,26.8
"PC_Y65_MAX","PC","HR0",2017,19.6
"OLDDEP1","PC","HR0",2018,30.7
"OLDDEP2","PC","HR0",2018,51.7
"PC_FM","PC","HR0",2018,107.2
"PC_Y60_MAX","PC","HR0",2018,27.4
"PC_Y65_MAX","PC","HR0",2018,20.1
"OLDDEP1","PC","HR03",2017,32.2
"OLDDEP2","PC","HR03",2017,54.1
"PC_FM","PC","HR03",2017,105.3
"PC_Y60_MAX","PC","HR03",2017,28.3
"PC_Y65_MAX","PC","HR03",2017,20.9
"OLDDEP1","PC","HR03",2018,33.2
"OLDDEP2","PC","HR03",2018,55.3
"PC_FM","PC","HR03",2018,105.1
"PC_Y60_MAX","PC","HR03",2018,28.9
"PC_Y65_MAX","PC","HR03",2018,21.4
"OLDDEP1","PC","HR04",2017,28.6
"OLDDEP2","PC","HR04",2017,48.5
"PC_FM","PC","HR04",2017,108.1
"PC_Y60_MAX","PC","HR04",2017,26
"PC_Y65_MAX","PC","HR04",2017,18.9
"OLDDEP1","PC","HR04",2018,29.5
"OLDDEP2","PC","HR04",2018,49.9
"PC_FM","PC","HR04",2018,108.2
"PC_Y60_MAX","PC","HR04",2018,26.6
"PC_Y65_MAX","PC","HR04",2018,19.4
"OLDDEP1","PC","HU",2017,27.9
"OLDDEP2","PC","HU",2017,48.1
"PC_FM","PC","HU",2017,109.6
"PC_Y60_MAX","PC","HU",2017,26.1
"PC_Y65_MAX","PC","HU",2017,18.7
"OLDDEP1","PC","HU",2018,28.5
"OLDDEP2","PC","HU",2018,48.6
"PC_FM","PC","HU",2018,109.3
"PC_Y60_MAX","PC","HU",2018,26.3
"PC_Y65_MAX","PC","HU",2018,18.9
"OLDDEP1","PC","HU1",2017,27.8
"OLDDEP2","PC","HU1",2017,46.1
"PC_FM","PC","HU1",2017,112
"PC_Y60_MAX","PC","HU1",2017,25.5
"PC_Y65_MAX","PC","HU1",2017,18.5
"OLDDEP1","PC","HU1",2018,28.2
"OLDDEP2","PC","HU1",2018,46
"PC_FM","PC","HU1",2018,111.5
"PC_Y60_MAX","PC","HU1",2018,25.4
"PC_Y65_MAX","PC","HU1",2018,18.7
"OLDDEP1","PC","HU10",2017,27.8
"OLDDEP2","PC","HU10",2017,46.1
"PC_FM","PC","HU10",2017,112
"PC_Y60_MAX","PC","HU10",2017,25.5
"PC_Y65_MAX","PC","HU10",2017,18.5
"OLDDEP1","PC","HU11",2017,29.8
"OLDDEP2","PC","HU11",2017,48.4
"PC_FM","PC","HU11",2017,115.4
"PC_Y60_MAX","PC","HU11",2017,26.9
"PC_Y65_MAX","PC","HU11",2017,19.9
"OLDDEP1","PC","HU11",2018,30.2
"OLDDEP2","PC","HU11",2018,48.2
"PC_FM","PC","HU11",2018,114.9
"PC_Y60_MAX","PC","HU11",2018,26.8
"PC_Y65_MAX","PC","HU11",2018,20.1
"OLDDEP1","PC","HU12",2017,24.9
"OLDDEP2","PC","HU12",2017,42.9
"PC_FM","PC","HU12",2017,107.3
"PC_Y60_MAX","PC","HU12",2017,23.4
"PC_Y65_MAX","PC","HU12",2017,16.6
"OLDDEP1","PC","HU12",2018,25.3
"OLDDEP2","PC","HU12",2018,42.9
"PC_FM","PC","HU12",2018,107
"PC_Y60_MAX","PC","HU12",2018,23.4
"PC_Y65_MAX","PC","HU12",2018,16.8
"OLDDEP1","PC","HU2",2017,28.3
"OLDDEP2","PC","HU2",2017,49.5
"PC_FM","PC","HU2",2017,108.1
"PC_Y60_MAX","PC","HU2",2017,26.9
"PC_Y65_MAX","PC","HU2",2017,19
"OLDDEP1","PC","HU2",2018,28.9
"OLDDEP2","PC","HU2",2018,50.3
"PC_FM","PC","HU2",2018,108.1
"PC_Y60_MAX","PC","HU2",2018,27.2
"PC_Y65_MAX","PC","HU2",2018,19.3
"OLDDEP1","PC","HU21",2017,27.5
"OLDDEP2","PC","HU21",2017,48
"PC_FM","PC","HU21",2017,107.3
"PC_Y60_MAX","PC","HU21",2017,26.2
"PC_Y65_MAX","PC","HU21",2017,18.5
"OLDDEP1","PC","HU21",2018,28
"OLDDEP2","PC","HU21",2018,48.7
"PC_FM","PC","HU21",2018,107.2
"PC_Y60_MAX","PC","HU21",2018,26.4
"PC_Y65_MAX","PC","HU21",2018,18.7
"OLDDEP1","PC","HU22",2017,27.8
"OLDDEP2","PC","HU22",2017,48.4
"PC_FM","PC","HU22",2017,107.3
"PC_Y60_MAX","PC","HU22",2017,26.5
"PC_Y65_MAX","PC","HU22",2017,18.8
"OLDDEP1","PC","HU22",2018,28.4
"OLDDEP2","PC","HU22",2018,49
"PC_FM","PC","HU22",2018,107.1
"PC_Y60_MAX","PC","HU22",2018,26.7
"PC_Y65_MAX","PC","HU22",2018,19.1
"OLDDEP1","PC","HU23",2017,29.9
"OLDDEP2","PC","HU23",2017,52.7
"PC_FM","PC","HU23",2017,110.1
"PC_Y60_MAX","PC","HU23",2017,28
"PC_Y65_MAX","PC","HU23",2017,19.9
"OLDDEP1","PC","HU23",2018,30.6
"OLDDEP2","PC","HU23",2018,53.9
"PC_FM","PC","HU23",2018,110.1
"PC_Y60_MAX","PC","HU23",2018,28.5
"PC_Y65_MAX","PC","HU23",2018,20.2
"OLDDEP1","PC","HU3",2017,27.7
"OLDDEP2","PC","HU3",2017,48.6
"PC_FM","PC","HU3",2017,108.8
"PC_Y60_MAX","PC","HU3",2017,26.1
"PC_Y65_MAX","PC","HU3",2017,18.5
"OLDDEP1","PC","HU3",2018,28.4
"OLDDEP2","PC","HU3",2018,49.5
"PC_FM","PC","HU3",2018,108.6
"PC_Y60_MAX","PC","HU3",2018,26.4
"PC_Y65_MAX","PC","HU3",2018,18.9
"OLDDEP1","PC","HU31",2017,28.4
"OLDDEP2","PC","HU31",2017,49.9
"PC_FM","PC","HU31",2017,109.8
"PC_Y60_MAX","PC","HU31",2017,26.4
"PC_Y65_MAX","PC","HU31",2017,18.8
"OLDDEP1","PC","HU31",2018,29
"OLDDEP2","PC","HU31",2018,50.7
"PC_FM","PC","HU31",2018,109.6
"PC_Y60_MAX","PC","HU31",2018,26.7
"PC_Y65_MAX","PC","HU31",2018,19.1
"OLDDEP1","PC","HU32",2017,25.3
"OLDDEP2","PC","HU32",2017,44.7
"PC_FM","PC","HU32",2017,107.3
"PC_Y60_MAX","PC","HU32",2017,24.4
"PC_Y65_MAX","PC","HU32",2017,17.1
"OLDDEP1","PC","HU32",2018,26
"OLDDEP2","PC","HU32",2018,45.7
"PC_FM","PC","HU32",2018,107
"PC_Y60_MAX","PC","HU32",2018,24.8
"PC_Y65_MAX","PC","HU32",2018,17.5
"OLDDEP1","PC","HU33",2017,30
"OLDDEP2","PC","HU33",2017,51.9
"PC_FM","PC","HU33",2017,109.6
"PC_Y60_MAX","PC","HU33",2017,27.8
"PC_Y65_MAX","PC","HU33",2017,19.9
"OLDDEP1","PC","HU33",2018,30.7
"OLDDEP2","PC","HU33",2018,52.8
"PC_FM","PC","HU33",2018,109.4
"PC_Y60_MAX","PC","HU33",2018,28.1
"PC_Y65_MAX","PC","HU33",2018,20.3
"OLDDEP1","PC","IE",2017,20.7
"OLDDEP2","PC","IE",2017,34.4
"PC_FM","PC","IE",2017,102.1
"PC_Y60_MAX","PC","IE",2017,18.5
"PC_Y65_MAX","PC","IE",2017,13.5
"OLDDEP1","PC","IE",2018,21.2
"OLDDEP2","PC","IE",2018,35.2
"PC_FM","PC","IE",2018,101.9
"PC_Y60_MAX","PC","IE",2018,18.9
"PC_Y65_MAX","PC","IE",2018,13.8
"OLDDEP1","PC","IE0",2017,20.7
"OLDDEP2","PC","IE0",2017,34.4
"PC_FM","PC","IE0",2017,102.1
"PC_Y60_MAX","PC","IE0",2017,18.5
"PC_Y65_MAX","PC","IE0",2017,13.5
"OLDDEP1","PC","IE0",2018,21.2
"OLDDEP2","PC","IE0",2018,35.2
"PC_FM","PC","IE0",2018,101.9
"PC_Y60_MAX","PC","IE0",2018,18.9
"PC_Y65_MAX","PC","IE0",2018,13.8
"OLDDEP1","PC","IE01",2017,22.6
"OLDDEP2","PC","IE01",2017,38.2
"PC_FM","PC","IE01",2017,100.5
"PC_Y60_MAX","PC","IE01",2017,19.7
"PC_Y65_MAX","PC","IE01",2017,14.4
"OLDDEP1","PC","IE02",2017,20
"OLDDEP2","PC","IE02",2017,33.1
"PC_FM","PC","IE02",2017,102.6
"PC_Y60_MAX","PC","IE02",2017,18.1
"PC_Y65_MAX","PC","IE02",2017,13.2
"OLDDEP1","PC","IE04",2017,24
"OLDDEP2","PC","IE04",2017,40.6
"PC_FM","PC","IE04",2017,100.5
"PC_Y60_MAX","PC","IE04",2017,20.8
"PC_Y65_MAX","PC","IE04",2017,15.2
"OLDDEP1","PC","IE04",2018,24.6
"OLDDEP2","PC","IE04",2018,41.5
"PC_FM","PC","IE04",2018,100.4
"PC_Y60_MAX","PC","IE04",2018,21.2
"PC_Y65_MAX","PC","IE04",2018,15.6
"OLDDEP1","PC","IE05",2017,22.7
"OLDDEP2","PC","IE05",2017,38
"PC_FM","PC","IE05",2017,101.3
"PC_Y60_MAX","PC","IE05",2017,20
"PC_Y65_MAX","PC","IE05",2017,14.6
"OLDDEP1","PC","IE05",2018,23.3
"OLDDEP2","PC","IE05",2018,38.9
"PC_FM","PC","IE05",2018,101.1
"PC_Y60_MAX","PC","IE05",2018,20.4
"PC_Y65_MAX","PC","IE05",2018,15
"OLDDEP1","PC","IE06",2017,18.2
"OLDDEP2","PC","IE06",2017,30
"PC_FM","PC","IE06",2017,103.1
"PC_Y60_MAX","PC","IE06",2017,16.8
"PC_Y65_MAX","PC","IE06",2017,12.1
"OLDDEP1","PC","IE06",2018,18.6
"OLDDEP2","PC","IE06",2018,30.7
"PC_FM","PC","IE06",2018,103
"PC_Y60_MAX","PC","IE06",2018,17.1
"PC_Y65_MAX","PC","IE06",2018,12.4
"OLDDEP1","PC","IS",2017,21.2
"OLDDEP2","PC","IS",2017,36
"PC_FM","PC","IS",2017,97.8
"PC_Y60_MAX","PC","IS",2017,19.5
"PC_Y65_MAX","PC","IS",2017,14
"OLDDEP1","PC","IS",2018,21.1
"OLDDEP2","PC","IS",2018,35.8
"PC_FM","PC","IS",2018,96.2
"PC_Y60_MAX","PC","IS",2018,19.6
"PC_Y65_MAX","PC","IS",2018,14.1
"OLDDEP1","PC","IS0",2017,21.2
"OLDDEP2","PC","IS0",2017,36
"PC_FM","PC","IS0",2017,97.8
"PC_Y60_MAX","PC","IS0",2017,19.5
"PC_Y65_MAX","PC","IS0",2017,14
"OLDDEP1","PC","IS0",2018,21.1
"OLDDEP2","PC","IS0",2018,35.8
"PC_FM","PC","IS0",2018,96.2
"PC_Y60_MAX","PC","IS0",2018,19.6
"PC_Y65_MAX","PC","IS0",2018,14.1
"OLDDEP1","PC","IS00",2017,21.2
"OLDDEP2","PC","IS00",2017,36
"PC_FM","PC","IS00",2017,97.8
"PC_Y60_MAX","PC","IS00",2017,19.5
"PC_Y65_MAX","PC","IS00",2017,14
"OLDDEP1","PC","IS00",2018,21.1
"OLDDEP2","PC","IS00",2018,35.8
"PC_FM","PC","IS00",2018,96.2
"PC_Y60_MAX","PC","IS00",2018,19.6
"PC_Y65_MAX","PC","IS00",2018,14.1
"OLDDEP1","PC","IT",2017,34.8
"OLDDEP2","PC","IT",2017,53.4
"PC_FM","PC","IT",2017,105.8
"PC_Y60_MAX","PC","IT",2017,28.4
"PC_Y65_MAX","PC","IT",2017,22.3
"OLDDEP1","PC","IT",2018,35.2
"OLDDEP2","PC","IT",2018,54.3
"PC_FM","PC","IT",2018,105.5
"PC_Y60_MAX","PC","IT",2018,28.8
"PC_Y65_MAX","PC","IT",2018,22.6
"OLDDEP1","PC","ITC",2017,37.4
"OLDDEP2","PC","ITC",2017,56.6
"PC_FM","PC","ITC",2017,105.6
"PC_Y60_MAX","PC","ITC",2017,29.7
"PC_Y65_MAX","PC","ITC",2017,23.6
"OLDDEP1","PC","ITC",2018,37.7
"OLDDEP2","PC","ITC",2018,57.4
"PC_FM","PC","ITC",2018,105.4
"PC_Y60_MAX","PC","ITC",2018,30
"PC_Y65_MAX","PC","ITC",2018,23.8
"OLDDEP1","PC","ITC1",2017,40.2
"OLDDEP2","PC","ITC1",2017,61.1
"PC_FM","PC","ITC1",2017,106.3
"PC_Y60_MAX","PC","ITC1",2017,31.5
"PC_Y65_MAX","PC","ITC1",2017,25
"OLDDEP1","PC","ITC1",2018,40.7
"OLDDEP2","PC","ITC1",2018,62.1
"PC_FM","PC","ITC1",2018,106.1
"PC_Y60_MAX","PC","ITC1",2018,31.8
"PC_Y65_MAX","PC","ITC1",2018,25.3
"OLDDEP1","PC","ITC2",2017,36.7
"OLDDEP2","PC","ITC2",2017,56.5
"PC_FM","PC","ITC2",2017,104.7
"PC_Y60_MAX","PC","ITC2",2017,29.6
"PC_Y65_MAX","PC","ITC2",2017,23.2
"OLDDEP1","PC","ITC2",2018,37.2
"OLDDEP2","PC","ITC2",2018,57.7
"PC_FM","PC","ITC2",2018,104.6
"PC_Y60_MAX","PC","ITC2",2018,30
"PC_Y65_MAX","PC","ITC2",2018,23.5
"OLDDEP1","PC","ITC3",2017,47
"OLDDEP2","PC","ITC3",2017,70
"PC_FM","PC","ITC3",2017,109.7
"PC_Y60_MAX","PC","ITC3",2017,34.8
"PC_Y65_MAX","PC","ITC3",2017,28.4
"OLDDEP1","PC","ITC3",2018,47.1
"OLDDEP2","PC","ITC3",2018,70.7
"PC_FM","PC","ITC3",2018,109.3
"PC_Y60_MAX","PC","ITC3",2018,35
"PC_Y65_MAX","PC","ITC3",2018,28.4
"OLDDEP1","PC","ITC4",2017,34.7
"OLDDEP2","PC","ITC4",2017,52.7
"PC_FM","PC","ITC4",2017,104.7
"PC_Y60_MAX","PC","ITC4",2017,28.1
"PC_Y65_MAX","PC","ITC4",2017,22.2
"OLDDEP1","PC","ITC4",2018,35.1
"OLDDEP2","PC","ITC4",2018,53.5
"PC_FM","PC","ITC4",2018,104.5
"PC_Y60_MAX","PC","ITC4",2018,28.4
"PC_Y65_MAX","PC","ITC4",2018,22.4
"OLDDEP1","PC","ITF",2017,30.8
"OLDDEP2","PC","ITF",2017,48.4
"PC_FM","PC","ITF",2017,105.2
"PC_Y60_MAX","PC","ITF",2017,26.3
"PC_Y65_MAX","PC","ITF",2017,20.3
"OLDDEP1","PC","ITF",2018,31.3
"OLDDEP2","PC","ITF",2018,49.5
"PC_FM","PC","ITF",2018,105
"PC_Y60_MAX","PC","ITF",2018,26.8
"PC_Y65_MAX","PC","ITF",2018,20.5
"OLDDEP1","PC","ITF1",2017,36.3
"OLDDEP2","PC","ITF1",2017,55.7
"PC_FM","PC","ITF1",2017,105.4
"PC_Y60_MAX","PC","ITF1",2017,29.6
"PC_Y65_MAX","PC","ITF1",2017,23.3
"OLDDEP1","PC","ITF1",2018,36.9
"OLDDEP2","PC","ITF1",2018,56.9
"PC_FM","PC","ITF1",2018,105.1
"PC_Y60_MAX","PC","ITF1",2018,30.1
"PC_Y65_MAX","PC","ITF1",2018,23.6
"OLDDEP1","PC","ITF2",2017,37.2
"OLDDEP2","PC","ITF2",2017,57.6
"PC_FM","PC","ITF2",2017,103.2
"PC_Y60_MAX","PC","ITF2",2017,30.6
"PC_Y65_MAX","PC","ITF2",2017,24
"OLDDEP1","PC","ITF2",2018,37.7
"OLDDEP2","PC","ITF2",2018,58.6
"PC_FM","PC","ITF2",2018,102.7
"PC_Y60_MAX","PC","ITF2",2018,31
"PC_Y65_MAX","PC","ITF2",2018,24.2
"OLDDEP1","PC","ITF3",2017,27.2
"OLDDEP2","PC","ITF3",2017,43.5
"PC_FM","PC","ITF3",2017,105.4
"PC_Y60_MAX","PC","ITF3",2017,24
"PC_Y65_MAX","PC","ITF3",2017,18.2
"OLDDEP1","PC","ITF3",2018,27.6
"OLDDEP2","PC","ITF3",2018,44.4
"PC_FM","PC","ITF3",2018,105.1
"PC_Y60_MAX","PC","ITF3",2018,24.5
"PC_Y65_MAX","PC","ITF3",2018,18.5
"OLDDEP1","PC","ITF4",2017,32.8
"OLDDEP2","PC","ITF4",2017,51.1
"PC_FM","PC","ITF4",2017,105.9
"PC_Y60_MAX","PC","ITF4",2017,27.4
"PC_Y65_MAX","PC","ITF4",2017,21.3
"OLDDEP1","PC","ITF4",2018,33.4
"OLDDEP2","PC","ITF4",2018,52.3
"PC_FM","PC","ITF4",2018,105.7
"PC_Y60_MAX","PC","ITF4",2018,27.9
"PC_Y65_MAX","PC","ITF4",2018,21.7
"OLDDEP1","PC","ITF5",2017,34.1
"OLDDEP2","PC","ITF5",2017,53.4
"PC_FM","PC","ITF5",2017,103.6
"PC_Y60_MAX","PC","ITF5",2017,28.8
"PC_Y65_MAX","PC","ITF5",2017,22.3
"OLDDEP1","PC","ITF5",2018,34.6
"OLDDEP2","PC","ITF5",2018,54.5
"PC_FM","PC","ITF5",2018,103.4
"PC_Y60_MAX","PC","ITF5",2018,29.3
"PC_Y65_MAX","PC","ITF5",2018,22.6
"OLDDEP1","PC","ITF6",2017,31.9
"OLDDEP2","PC","ITF6",2017,50.1
"PC_FM","PC","ITF6",2017,104.2
"PC_Y60_MAX","PC","ITF6",2017,27.2
"PC_Y65_MAX","PC","ITF6",2017,20.9
"OLDDEP1","PC","ITF6",2018,32.4
"OLDDEP2","PC","ITF6",2018,51.3
"PC_FM","PC","ITF6",2018,103.9
"PC_Y60_MAX","PC","ITF6",2018,27.6
"PC_Y65_MAX","PC","ITF6",2018,21.2
"OLDDEP1","PC","ITG",2017,32.2
"OLDDEP2","PC","ITG",2017,50.6
"PC_FM","PC","ITG",2017,105.1
"PC_Y60_MAX","PC","ITG",2017,27.4
"PC_Y65_MAX","PC","ITG",2017,21.1
"OLDDEP1","PC","ITG",2018,32.8
"OLDDEP2","PC","ITG",2018,51.8
"PC_FM","PC","ITG",2018,105
"PC_Y60_MAX","PC","ITG",2018,27.9
"PC_Y65_MAX","PC","ITG",2018,21.4
"OLDDEP1","PC","ITG1",2017,31.5
"OLDDEP2","PC","ITG1",2017,49.4
"PC_FM","PC","ITG1",2017,105.6
"PC_Y60_MAX","PC","ITG1",2017,26.6
"PC_Y65_MAX","PC","ITG1",2017,20.6
"OLDDEP1","PC","ITG1",2018,32
"OLDDEP2","PC","ITG1",2018,50.5
"PC_FM","PC","ITG1",2018,105.6
"PC_Y60_MAX","PC","ITG1",2018,27.1
"PC_Y65_MAX","PC","ITG1",2018,20.8
"OLDDEP1","PC","ITG2",2017,34.5
"OLDDEP2","PC","ITG2",2017,54.1
"PC_FM","PC","ITG2",2017,103.7
"PC_Y60_MAX","PC","ITG2",2017,29.5
"PC_Y65_MAX","PC","ITG2",2017,22.7
"OLDDEP1","PC","ITG2",2018,35.4
"OLDDEP2","PC","ITG2",2018,55.8
"PC_FM","PC","ITG2",2018,103.5
"PC_Y60_MAX","PC","ITG2",2018,30.2
"PC_Y65_MAX","PC","ITG2",2018,23.2
"OLDDEP1","PC","ITH",2017,36.4
"OLDDEP2","PC","ITH",2017,55.3
"PC_FM","PC","ITH",2017,105.4
"PC_Y60_MAX","PC","ITH",2017,29.1
"PC_Y65_MAX","PC","ITH",2017,23.1
"OLDDEP1","PC","ITH",2018,36.7
"OLDDEP2","PC","ITH",2018,56.1
"PC_FM","PC","ITH",2018,105.2
"PC_Y60_MAX","PC","ITH",2018,29.4
"PC_Y65_MAX","PC","ITH",2018,23.2
"OLDDEP1","PC","ITH1",2017,29.7
"OLDDEP2","PC","ITH1",2017,45.6
"PC_FM","PC","ITH1",2017,102.5
"PC_Y60_MAX","PC","ITH1",2017,24.6
"PC_Y65_MAX","PC","ITH1",2017,19.3
"OLDDEP1","PC","ITH1",2018,30
"OLDDEP2","PC","ITH1",2018,46.4
"PC_FM","PC","ITH1",2018,102.3
"PC_Y60_MAX","PC","ITH1",2018,24.9
"PC_Y65_MAX","PC","ITH1",2018,19.4
"OLDDEP1","PC","ITH2",2017,33.5
"OLDDEP2","PC","ITH2",2017,52.4
"PC_FM","PC","ITH2",2017,104.3
"PC_Y60_MAX","PC","ITH2",2017,27.6
"PC_Y65_MAX","PC","ITH2",2017,21.4
"OLDDEP1","PC","ITH2",2018,34.1
"OLDDEP2","PC","ITH2",2018,53.4
"PC_FM","PC","ITH2",2018,104
"PC_Y60_MAX","PC","ITH2",2018,28
"PC_Y65_MAX","PC","ITH2",2018,21.7
"OLDDEP1","PC","ITH3",2017,34.9
"OLDDEP2","PC","ITH3",2017,53.5
"PC_FM","PC","ITH3",2017,104.9
"PC_Y60_MAX","PC","ITH3",2017,28.5
"PC_Y65_MAX","PC","ITH3",2017,22.3
"OLDDEP1","PC","ITH3",2018,35.4
"OLDDEP2","PC","ITH3",2018,54.5
"PC_FM","PC","ITH3",2018,104.7
"PC_Y60_MAX","PC","ITH3",2018,28.8
"PC_Y65_MAX","PC","ITH3",2018,22.6
"OLDDEP1","PC","ITH4",2017,41.5
"OLDDEP2","PC","ITH4",2017,62.6
"PC_FM","PC","ITH4",2017,106.5
"PC_Y60_MAX","PC","ITH4",2017,32.1
"PC_Y65_MAX","PC","ITH4",2017,25.7
"OLDDEP1","PC","ITH4",2018,41.9
"OLDDEP2","PC","ITH4",2018,63.4
"PC_FM","PC","ITH4",2018,106.1
"PC_Y60_MAX","PC","ITH4",2018,32.4
"PC_Y65_MAX","PC","ITH4",2018,25.9
"OLDDEP1","PC","ITH5",2017,37.8
"OLDDEP2","PC","ITH5",2017,56.7
"PC_FM","PC","ITH5",2017,106.2
"PC_Y60_MAX","PC","ITH5",2017,29.8
"PC_Y65_MAX","PC","ITH5",2017,23.8
"OLDDEP1","PC","ITH5",2018,37.9
"OLDDEP2","PC","ITH5",2018,57.3
"PC_FM","PC","ITH5",2018,105.9
"PC_Y60_MAX","PC","ITH5",2018,30
"PC_Y65_MAX","PC","ITH5",2018,23.8
"OLDDEP1","PC","ITI",2017,36.2
"OLDDEP2","PC","ITI",2017,54.9
"PC_FM","PC","ITI",2017,107.3
"PC_Y60_MAX","PC","ITI",2017,29.2
"PC_Y65_MAX","PC","ITI",2017,23.1
"OLDDEP1","PC","ITI",2018,36.5
"OLDDEP2","PC","ITI",2018,55.7
"PC_FM","PC","ITI",2018,107
"PC_Y60_MAX","PC","ITI",2018,29.5
"PC_Y65_MAX","PC","ITI",2018,23.3
"OLDDEP1","PC","ITI1",2017,40.3
"OLDDEP2","PC","ITI1",2017,60.5
"PC_FM","PC","ITI1",2017,107.6
"PC_Y60_MAX","PC","ITI1",2017,31.3
"PC_Y65_MAX","PC","ITI1",2017,25.1
"OLDDEP1","PC","ITI1",2018,40.6
"OLDDEP2","PC","ITI1",2018,61.2
"PC_FM","PC","ITI1",2018,107.2
"PC_Y60_MAX","PC","ITI1",2018,31.6
"PC_Y65_MAX","PC","ITI1",2018,25.2
"OLDDEP1","PC","ITI2",2017,40.3
"OLDDEP2","PC","ITI2",2017,60.7
"PC_FM","PC","ITI2",2017,108.2
"PC_Y60_MAX","PC","ITI2",2017,31.3
"PC_Y65_MAX","PC","ITI2",2017,25.1
"OLDDEP1","PC","ITI2",2018,40.6
"OLDDEP2","PC","ITI2",2018,61.5
"PC_FM","PC","ITI2",2018,107.9
"PC_Y60_MAX","PC","ITI2",2018,31.6
"PC_Y65_MAX","PC","ITI2",2018,25.2
"OLDDEP1","PC","ITI3",2017,38.7
"OLDDEP2","PC","ITI3",2017,58.8
"PC_FM","PC","ITI3",2017,106.3
"PC_Y60_MAX","PC","ITI3",2017,30.6
"PC_Y65_MAX","PC","ITI3",2017,24.3
"OLDDEP1","PC","ITI3",2018,39.1
"OLDDEP2","PC","ITI3",2018,59.7
"PC_FM","PC","ITI3",2018,106
